Crime ID,Date & Time,Latitude,Longitude,Crime Type,Severity,Police Station Jurisdiction,Weather,Population Density,Proximity to Landmark (meters),Time of Day,Day of the Week,Holiday/Non-Holiday,Recurring Crime Location,Victim Age Group,Suspect Age Group,Weapon Involved,Arrest Made,Criminal Record Found,Number of Victims,Emergency Response Time (minutes),Crime Recorded by CCTV,Witnesses Present,Area Type,Economic Status of Area,Traffic Density,Nearby Facilities,Reporting Time (minutes)
361,1/6/2025 19:42,27.4051,77.0028,Burglary,Low,Chapmantown,Clear,6988,1977,Morning,Thursday,Non-Holiday,TRUE,26-40,18-25,FALSE,TRUE,FALSE,5,25,FALSE,1,Urban,High-income,Low,Hospital,4
362,1/1/2025 6:24,22.2441,75.0516,Robbery,High,Keithberg,Rainy,12638,1870,Morning,Thursday,Non-Holiday,FALSE,60+,18-25,FALSE,TRUE,FALSE,5,15,TRUE,1,Urban,Low-income,High,School,38
363,1/10/2025 17:08,27.6836,73.5489,Burglary,Low,Elliotthaven,Cloudy,21675,624,Evening,Thursday,Non-Holiday,FALSE,26-40,26-40,TRUE,TRUE,TRUE,2,14,FALSE,8,Rural,Middle-income,Medium,Hospital,57
364,1/10/2025 15:01,24.9526,73.165,Vandalism,Medium,East Samuel,Cloudy,16236,696,Evening,Monday,Holiday,TRUE,26-40,18-25,FALSE,FALSE,TRUE,2,25,TRUE,1,Suburban,Low-income,High,Park,45
365,1/9/2025 4:13,26.6103,75.7392,Fraud,Medium,New Justinberg,Cloudy,23549,787,Evening,Thursday,Non-Holiday,TRUE,18-25,60+,TRUE,FALSE,TRUE,1,25,TRUE,3,Suburban,High-income,Low,Mall,31
366,1/2/2025 22:54,27.0804,79.6207,Theft,High,Andersonland,Rainy,11727,919,Afternoon,Sunday,Holiday,FALSE,18-25,18-25,FALSE,TRUE,TRUE,2,14,FALSE,3,Rural,High-income,Medium,School,2
367,1/16/2025 17:11,21.1904,74.2728,Assault,Medium,East Dawn,Cloudy,10710,795,Afternoon,Tuesday,Holiday,TRUE,26-40,41-60,TRUE,TRUE,TRUE,4,25,TRUE,5,Urban,Middle-income,Medium,Mall,24
368,1/2/2025 21:48,27.9044,77.2873,Burglary,High,Hannahaven,Rainy,7142,342,Afternoon,Tuesday,Holiday,TRUE,60+,41-60,FALSE,FALSE,TRUE,1,29,TRUE,8,Suburban,Low-income,Medium,Mall,4
369,1/16/2025 19:50,25.9241,74.2406,Assault,High,Jessicafort,Cloudy,21023,528,Morning,Sunday,Non-Holiday,TRUE,26-40,60+,FALSE,FALSE,FALSE,2,15,FALSE,8,Rural,Middle-income,High,Park,31
370,1/7/2025 7:34,21.9517,75.2076,Burglary,High,Ruizfort,Clear,11789,549,Afternoon,Thursday,Holiday,FALSE,26-40,41-60,FALSE,FALSE,TRUE,3,13,TRUE,2,Urban,Middle-income,Medium,Hospital,23
371,1/8/2025 17:07,21.532,72.3291,Burglary,High,Ericmouth,Rainy,18962,1023,Night,Thursday,Non-Holiday,FALSE,60+,41-60,FALSE,FALSE,TRUE,2,19,TRUE,4,Rural,Low-income,Medium,School,19
372,1/11/2025 9:29,28.2686,76.1023,Fraud,Low,Bruceberg,Rainy,12462,301,Morning,Monday,Non-Holiday,TRUE,26-40,41-60,TRUE,FALSE,FALSE,3,28,FALSE,3,Rural,High-income,Low,Hospital,59
373,1/4/2025 13:27,21.8725,78.1606,Theft,Medium,Jamietown,Rainy,18295,1783,Morning,Thursday,Holiday,FALSE,26-40,26-40,TRUE,FALSE,TRUE,5,23,FALSE,7,Suburban,Low-income,Medium,Mall,28
374,1/10/2025 0:36,27.4714,77.5835,Assault,Medium,Port Charles,Rainy,23299,161,Evening,Tuesday,Holiday,FALSE,18-25,60+,FALSE,FALSE,TRUE,4,18,FALSE,8,Suburban,Middle-income,High,School,37
375,1/14/2025 20:51,27.6389,79.3772,Assault,Medium,Walterview,Cloudy,24759,1971,Night,Thursday,Holiday,FALSE,18-25,60+,TRUE,FALSE,TRUE,3,23,FALSE,10,Suburban,Low-income,Low,School,44
376,1/16/2025 4:23,25.082,72.2565,Fraud,High,Garciabury,Rainy,5879,482,Afternoon,Monday,Non-Holiday,FALSE,26-40,26-40,FALSE,TRUE,FALSE,1,16,TRUE,2,Suburban,Middle-income,Medium,Mall,8
377,1/14/2025 22:50,20.4205,75.3473,Fraud,Low,North Williamfort,Rainy,11765,366,Afternoon,Wednesday,Non-Holiday,FALSE,26-40,41-60,TRUE,FALSE,FALSE,2,5,TRUE,7,Urban,Middle-income,High,Mall,34
378,1/8/2025 20:09,22.6178,76.5538,Vandalism,Medium,Wallacefort,Rainy,23878,180,Morning,Wednesday,Non-Holiday,FALSE,41-60,60+,TRUE,FALSE,TRUE,2,24,FALSE,7,Suburban,High-income,Low,Hospital,7
379,1/15/2025 8:49,23.3291,79.5655,Assault,Low,West Ryan,Rainy,22620,697,Morning,Saturday,Holiday,FALSE,60+,18-25,FALSE,TRUE,TRUE,5,29,FALSE,6,Suburban,Low-income,Medium,Mall,33
380,1/13/2025 0:59,19.491,72.2137,Fraud,High,Cochranport,Cloudy,20135,880,Evening,Saturday,Non-Holiday,TRUE,60+,18-25,TRUE,FALSE,TRUE,2,15,FALSE,7,Suburban,Low-income,Low,Hospital,43
381,1/18/2025 11:12,21.6652,79.6001,Assault,Medium,Traceyshire,Rainy,10287,449,Morning,Friday,Holiday,TRUE,41-60,18-25,FALSE,TRUE,TRUE,1,26,FALSE,2,Suburban,Middle-income,Low,Mall,46
382,1/14/2025 17:24,19.3789,77.4004,Assault,Medium,Rebeccafort,Cloudy,6564,1813,Morning,Thursday,Non-Holiday,FALSE,18-25,18-25,TRUE,FALSE,TRUE,2,16,TRUE,3,Urban,Low-income,Medium,School,1
383,1/2/2025 10:54,22.7083,73.5372,Fraud,Low,Whitemouth,Clear,8165,1732,Afternoon,Saturday,Holiday,TRUE,60+,18-25,FALSE,FALSE,TRUE,5,11,FALSE,6,Urban,Low-income,Low,School,23
384,1/17/2025 3:31,22.557,72.12,Fraud,Medium,Port Spencer,Clear,17752,535,Night,Tuesday,Holiday,FALSE,41-60,18-25,TRUE,TRUE,FALSE,3,29,FALSE,1,Rural,High-income,High,Mall,17
385,1/7/2025 7:50,29.5494,76.7989,Fraud,High,North Christina,Rainy,9355,780,Afternoon,Saturday,Non-Holiday,FALSE,18-25,41-60,TRUE,FALSE,FALSE,5,25,TRUE,8,Rural,High-income,Low,Mall,2
386,1/1/2025 6:07,25.7798,79.1742,Theft,Low,Lake Joshua,Cloudy,19041,1650,Afternoon,Friday,Holiday,TRUE,26-40,41-60,FALSE,FALSE,TRUE,2,17,TRUE,10,Urban,Low-income,High,Hospital,29
387,1/7/2025 13:30,27.1318,74.6295,Theft,Medium,Lake Gregory,Cloudy,6297,1166,Night,Saturday,Non-Holiday,TRUE,26-40,41-60,FALSE,TRUE,TRUE,5,6,TRUE,10,Rural,High-income,Low,Hospital,56
388,1/14/2025 11:45,23.1963,74.5731,Vandalism,High,Kellyton,Clear,7117,1881,Night,Monday,Holiday,TRUE,26-40,26-40,TRUE,TRUE,TRUE,5,22,TRUE,3,Rural,Low-income,Medium,Park,20
389,1/19/2025 15:50,20.8057,73.5803,Vandalism,Low,New Dennis,Cloudy,13158,720,Evening,Friday,Non-Holiday,TRUE,41-60,60+,TRUE,FALSE,FALSE,4,10,FALSE,7,Suburban,High-income,High,Park,49
390,1/6/2025 22:18,20.7147,79.6301,Vandalism,Low,South Wendy,Rainy,19004,1849,Morning,Sunday,Non-Holiday,TRUE,26-40,41-60,FALSE,FALSE,FALSE,4,14,FALSE,8,Rural,Middle-income,Low,Train Station,9
391,1/13/2025 20:53,26.8635,73.5657,Assault,Low,East Nicholasland,Clear,21406,1595,Evening,Thursday,Non-Holiday,FALSE,60+,41-60,FALSE,FALSE,FALSE,5,7,FALSE,0,Urban,Middle-income,High,Mall,13
392,1/12/2025 9:06,27.3925,79.6568,Fraud,Medium,Millsmouth,Cloudy,21011,1400,Evening,Saturday,Holiday,FALSE,60+,26-40,TRUE,FALSE,TRUE,3,25,TRUE,10,Rural,Low-income,Medium,Hospital,30
393,1/19/2025 8:11,29.3869,73.1789,Assault,High,Maysville,Cloudy,10289,125,Morning,Sunday,Holiday,FALSE,60+,18-25,TRUE,FALSE,TRUE,4,13,FALSE,8,Rural,High-income,Medium,Hospital,20
394,1/20/2025 3:15,27.0733,78.0197,Fraud,Low,Lake Hailey,Clear,23763,1690,Evening,Sunday,Holiday,FALSE,26-40,60+,FALSE,TRUE,TRUE,4,5,TRUE,1,Rural,Middle-income,High,Park,42
395,1/4/2025 18:49,22.1717,75.4476,Assault,Medium,New Corey,Clear,9401,505,Night,Tuesday,Holiday,FALSE,26-40,26-40,TRUE,TRUE,TRUE,2,13,FALSE,7,Rural,High-income,Low,Mall,6
396,1/5/2025 17:34,22.2244,75.0218,Theft,Low,Keithhaven,Rainy,5972,1299,Afternoon,Thursday,Non-Holiday,TRUE,18-25,18-25,FALSE,TRUE,TRUE,1,11,TRUE,6,Rural,High-income,Medium,Park,31
397,1/4/2025 2:47,27.326,76.835,Theft,Medium,Lopezland,Cloudy,16241,745,Afternoon,Wednesday,Non-Holiday,FALSE,18-25,41-60,FALSE,TRUE,TRUE,4,27,FALSE,2,Urban,High-income,Low,Hospital,18
398,1/18/2025 9:06,29.4617,78.0115,Assault,Medium,Lake April,Rainy,20571,1154,Night,Saturday,Holiday,TRUE,41-60,18-25,FALSE,TRUE,FALSE,4,12,FALSE,6,Rural,High-income,Low,Train Station,28
399,1/15/2025 16:05,29.3299,79.5318,Vandalism,High,Jenniferstad,Cloudy,8291,1603,Night,Wednesday,Holiday,TRUE,18-25,26-40,FALSE,TRUE,FALSE,5,19,TRUE,7,Urban,Middle-income,High,Hospital,16
400,1/19/2025 17:09,21.6769,73.3635,Fraud,High,North Cindy,Clear,8456,990,Morning,Tuesday,Non-Holiday,FALSE,41-60,26-40,FALSE,FALSE,TRUE,2,22,FALSE,1,Rural,Middle-income,Low,Hospital,50
401,1/14/2025 14:56,29.1623,72.5173,Theft,Medium,Brooketon,Cloudy,17505,1439,Night,Sunday,Holiday,TRUE,41-60,18-25,FALSE,TRUE,TRUE,1,15,TRUE,1,Rural,Middle-income,Low,Train Station,25
402,1/2/2025 17:24,25.3461,72.0134,Robbery,High,Barrhaven,Cloudy,11221,1834,Night,Thursday,Non-Holiday,FALSE,26-40,26-40,TRUE,FALSE,TRUE,5,19,FALSE,2,Suburban,Low-income,Medium,Park,10
403,1/14/2025 3:07,25.6161,73.167,Fraud,High,East Lisa,Clear,24624,755,Evening,Friday,Holiday,FALSE,60+,26-40,FALSE,FALSE,FALSE,1,30,FALSE,2,Rural,Low-income,High,Mall,45
404,1/12/2025 8:00,27.093,79.3853,Assault,Medium,Rachaelville,Cloudy,17838,712,Afternoon,Monday,Non-Holiday,FALSE,60+,60+,FALSE,FALSE,FALSE,1,21,FALSE,4,Rural,Low-income,High,Hospital,26
405,1/17/2025 22:01,20.0705,74.5873,Burglary,Low,Joshuabury,Cloudy,14963,1037,Afternoon,Friday,Holiday,FALSE,60+,41-60,TRUE,TRUE,TRUE,2,28,TRUE,5,Rural,High-income,Low,Mall,25
406,1/18/2025 16:11,29.4544,75.4169,Assault,Low,South Benjamin,Clear,16651,1070,Afternoon,Monday,Holiday,FALSE,60+,26-40,FALSE,TRUE,TRUE,1,12,FALSE,7,Suburban,High-income,High,Mall,42
407,1/4/2025 23:40,27.1972,78.2068,Fraud,High,Aliciashire,Clear,20193,1871,Night,Wednesday,Non-Holiday,FALSE,18-25,18-25,TRUE,TRUE,TRUE,4,25,TRUE,0,Rural,High-income,High,Park,18
408,1/3/2025 2:35,26.631,72.7564,Burglary,Low,New Cherylstad,Rainy,20865,1420,Night,Wednesday,Holiday,TRUE,41-60,18-25,TRUE,FALSE,TRUE,4,22,FALSE,1,Rural,High-income,High,School,49
409,1/15/2025 15:41,27.2829,79.7254,Robbery,Low,Monicamouth,Cloudy,10896,110,Night,Sunday,Non-Holiday,TRUE,18-25,26-40,TRUE,TRUE,TRUE,5,13,TRUE,1,Urban,High-income,Medium,Train Station,35
410,1/19/2025 11:43,20.8876,79.8168,Fraud,Low,Martinmouth,Clear,14850,194,Evening,Saturday,Non-Holiday,TRUE,60+,41-60,FALSE,TRUE,TRUE,1,12,TRUE,3,Urban,Middle-income,Low,Mall,39
411,1/15/2025 0:46,25.0728,76.7343,Theft,Low,South Amberberg,Cloudy,18828,252,Evening,Wednesday,Non-Holiday,TRUE,60+,60+,TRUE,FALSE,FALSE,2,22,TRUE,1,Rural,High-income,Medium,Mall,46
412,1/18/2025 0:02,23.0936,77.2585,Burglary,High,West Carl,Clear,18752,1782,Afternoon,Wednesday,Non-Holiday,FALSE,18-25,26-40,TRUE,FALSE,TRUE,5,8,FALSE,1,Suburban,High-income,Low,Train Station,59
413,1/13/2025 17:42,22.6687,74.186,Assault,Medium,Mariashire,Clear,8209,872,Afternoon,Thursday,Holiday,TRUE,26-40,41-60,FALSE,TRUE,FALSE,5,14,FALSE,9,Urban,Low-income,Low,Train Station,49
414,1/18/2025 18:08,23.2852,74.7614,Fraud,High,Peterchester,Cloudy,23077,1317,Night,Thursday,Holiday,FALSE,18-25,26-40,TRUE,TRUE,FALSE,5,28,FALSE,0,Rural,High-income,Medium,Mall,44
415,1/7/2025 0:56,25.6957,77.6543,Assault,Medium,Lambside,Rainy,20357,1128,Evening,Wednesday,Non-Holiday,TRUE,41-60,18-25,FALSE,FALSE,FALSE,1,25,TRUE,1,Rural,Low-income,Low,Mall,37
416,1/7/2025 2:35,19.6315,77.9473,Burglary,Medium,South Sydney,Clear,18893,1486,Afternoon,Thursday,Non-Holiday,TRUE,60+,18-25,TRUE,TRUE,FALSE,5,28,FALSE,3,Rural,High-income,High,Hospital,3
417,1/4/2025 1:35,25.6811,79.7172,Fraud,High,Lake Albert,Clear,10728,253,Evening,Sunday,Holiday,FALSE,18-25,60+,FALSE,FALSE,TRUE,3,8,FALSE,10,Urban,High-income,Low,Train Station,20
418,1/6/2025 22:27,24.3144,74.118,Robbery,High,Rileymouth,Cloudy,23639,906,Afternoon,Wednesday,Holiday,FALSE,60+,18-25,FALSE,TRUE,FALSE,3,14,FALSE,1,Urban,Middle-income,High,Mall,26
419,1/2/2025 2:43,22.8999,72.8107,Vandalism,Low,South Joshua,Clear,22337,1153,Afternoon,Thursday,Holiday,FALSE,18-25,26-40,FALSE,TRUE,FALSE,4,16,FALSE,5,Suburban,Low-income,High,Train Station,7
420,1/8/2025 23:24,29.8831,77.2502,Vandalism,Low,Charlesfort,Clear,16591,1630,Night,Monday,Non-Holiday,TRUE,18-25,26-40,FALSE,TRUE,TRUE,4,18,FALSE,0,Urban,High-income,Low,Park,43
421,1/3/2025 13:02,29.8122,72.9503,Vandalism,High,South Johnland,Rainy,9175,765,Night,Friday,Non-Holiday,TRUE,18-25,18-25,TRUE,TRUE,TRUE,3,21,TRUE,10,Urban,Low-income,High,Train Station,28
422,1/6/2025 7:19,29.7408,77.8995,Vandalism,Medium,West Jasmine,Rainy,14247,1095,Morning,Sunday,Non-Holiday,TRUE,26-40,26-40,TRUE,FALSE,TRUE,3,27,TRUE,10,Suburban,Low-income,Medium,School,45
423,1/5/2025 20:23,27.035,76.8888,Assault,High,New Tina,Cloudy,9873,569,Morning,Tuesday,Non-Holiday,TRUE,41-60,26-40,TRUE,FALSE,TRUE,5,11,TRUE,0,Suburban,Middle-income,High,Train Station,45
424,1/16/2025 20:36,25.9664,73.8514,Theft,Medium,North Monica,Rainy,7010,1144,Night,Saturday,Holiday,FALSE,18-25,41-60,FALSE,FALSE,FALSE,4,12,FALSE,0,Urban,Low-income,Low,School,43
425,1/3/2025 3:04,27.1923,73.6958,Vandalism,Medium,Johnberg,Cloudy,8301,982,Afternoon,Wednesday,Non-Holiday,FALSE,41-60,41-60,TRUE,TRUE,TRUE,5,29,TRUE,5,Suburban,High-income,Medium,Hospital,34
426,1/6/2025 15:55,25.6519,73.906,Theft,Low,Randyshire,Cloudy,17584,278,Morning,Tuesday,Holiday,TRUE,26-40,26-40,FALSE,TRUE,TRUE,5,24,FALSE,4,Rural,Middle-income,Low,Hospital,47
427,1/14/2025 17:02,20.6904,73.0227,Vandalism,High,Whitetown,Cloudy,13274,1925,Evening,Wednesday,Non-Holiday,TRUE,60+,18-25,FALSE,FALSE,TRUE,2,24,FALSE,2,Suburban,Low-income,High,School,51
428,1/14/2025 23:48,29.6972,73.5215,Vandalism,Medium,South Samuel,Cloudy,22447,1882,Morning,Tuesday,Non-Holiday,FALSE,60+,60+,FALSE,TRUE,TRUE,1,10,TRUE,9,Rural,Low-income,High,Park,33
429,1/19/2025 7:33,26.7853,76.2006,Theft,Low,Jessemouth,Rainy,13798,1230,Morning,Tuesday,Holiday,TRUE,26-40,41-60,TRUE,TRUE,FALSE,2,13,TRUE,10,Urban,Low-income,High,School,1
430,1/11/2025 2:16,26.1351,77.0615,Theft,Medium,West Marcuston,Clear,22998,640,Afternoon,Thursday,Non-Holiday,FALSE,18-25,18-25,FALSE,TRUE,FALSE,2,13,TRUE,8,Rural,High-income,Low,Park,42
431,1/1/2025 1:44,21.8308,77.0098,Burglary,High,North Vanessa,Clear,19489,551,Evening,Wednesday,Holiday,FALSE,26-40,60+,TRUE,FALSE,FALSE,2,20,TRUE,7,Urban,Middle-income,Low,Mall,13
432,1/10/2025 10:45,25.2662,79.5468,Assault,High,North Marie,Rainy,5689,735,Afternoon,Tuesday,Non-Holiday,TRUE,18-25,26-40,TRUE,FALSE,TRUE,4,25,FALSE,1,Rural,High-income,Low,School,39
433,1/4/2025 2:37,20.097,75.0719,Robbery,Low,West Jennifer,Cloudy,6433,370,Afternoon,Sunday,Holiday,FALSE,26-40,18-25,TRUE,TRUE,FALSE,1,11,TRUE,7,Rural,Middle-income,Low,Train Station,22
434,1/7/2025 18:51,24.268,73.9505,Burglary,High,West Janeberg,Rainy,22813,352,Morning,Sunday,Holiday,TRUE,41-60,18-25,FALSE,TRUE,TRUE,2,5,TRUE,6,Suburban,Low-income,Medium,Train Station,15
435,1/13/2025 20:54,29.1386,77.4753,Fraud,High,West Moniqueport,Clear,21115,447,Morning,Tuesday,Holiday,FALSE,41-60,18-25,FALSE,TRUE,FALSE,1,6,TRUE,2,Suburban,High-income,Medium,Hospital,12
436,1/12/2025 7:33,26.4738,73.2018,Fraud,High,Miguelborough,Rainy,14404,813,Morning,Wednesday,Non-Holiday,FALSE,41-60,18-25,TRUE,TRUE,TRUE,3,9,FALSE,7,Rural,Middle-income,Low,School,37
437,1/7/2025 21:29,23.702,77.8137,Assault,Low,Lake Maryberg,Rainy,9179,472,Night,Wednesday,Non-Holiday,FALSE,60+,60+,FALSE,FALSE,TRUE,2,17,FALSE,8,Suburban,High-income,High,Park,35
438,1/3/2025 13:45,24.8983,73.8409,Robbery,High,New Angela,Cloudy,18822,1179,Afternoon,Saturday,Holiday,TRUE,41-60,18-25,TRUE,TRUE,FALSE,5,20,TRUE,1,Urban,Middle-income,Medium,Mall,19
439,1/2/2025 4:42,24.0643,78.682,Burglary,Medium,Lake Brittany,Clear,11905,1795,Afternoon,Monday,Holiday,TRUE,26-40,60+,TRUE,FALSE,FALSE,1,27,TRUE,10,Rural,Low-income,Medium,Hospital,56
440,1/16/2025 22:49,20.7399,73.1751,Assault,Low,Cynthiaville,Clear,7525,125,Night,Tuesday,Holiday,FALSE,26-40,41-60,FALSE,FALSE,FALSE,4,30,TRUE,4,Urban,Low-income,Low,School,39
441,1/7/2025 13:42,27.2625,76.0264,Robbery,Medium,Heatherfort,Rainy,19886,1234,Evening,Friday,Non-Holiday,TRUE,60+,26-40,FALSE,TRUE,FALSE,2,28,TRUE,6,Rural,Low-income,Low,Park,12
442,1/4/2025 23:45,28.0476,79.8079,Burglary,Low,North Austinside,Cloudy,20349,1077,Evening,Saturday,Non-Holiday,FALSE,26-40,18-25,FALSE,FALSE,TRUE,3,8,TRUE,1,Suburban,High-income,Medium,School,16
443,1/18/2025 0:39,22.1043,76.3325,Robbery,Low,East Stephaniefort,Cloudy,5359,1649,Evening,Tuesday,Holiday,TRUE,26-40,41-60,TRUE,TRUE,FALSE,1,6,FALSE,1,Suburban,Low-income,Medium,Train Station,26
444,1/10/2025 1:15,24.5024,74.5158,Vandalism,High,North Carolyn,Rainy,9244,1539,Morning,Wednesday,Non-Holiday,TRUE,26-40,18-25,FALSE,FALSE,TRUE,3,10,TRUE,10,Suburban,Low-income,High,School,46
445,1/10/2025 13:12,21.5473,73.7252,Fraud,High,North Lindachester,Clear,10277,1127,Evening,Thursday,Holiday,FALSE,41-60,41-60,FALSE,TRUE,FALSE,2,11,TRUE,2,Rural,High-income,Medium,School,52
446,1/15/2025 12:32,19.1644,78.1305,Theft,High,East Samanthamouth,Clear,21348,292,Night,Wednesday,Holiday,FALSE,26-40,18-25,FALSE,FALSE,FALSE,1,7,TRUE,7,Suburban,Middle-income,Medium,Park,42
447,1/14/2025 11:21,29.1658,79.5186,Burglary,Medium,South Heathertown,Clear,16910,1859,Evening,Thursday,Non-Holiday,TRUE,60+,41-60,FALSE,FALSE,TRUE,4,21,FALSE,4,Rural,Low-income,High,School,48
448,1/4/2025 21:10,27.6965,77.598,Burglary,Low,Lake Paulshire,Clear,8450,695,Night,Tuesday,Non-Holiday,TRUE,26-40,60+,FALSE,TRUE,FALSE,4,19,FALSE,1,Urban,Low-income,High,School,59
449,1/1/2025 8:54,29.555,75.1756,Vandalism,Low,Wesleyfort,Rainy,15771,232,Evening,Wednesday,Non-Holiday,TRUE,60+,18-25,FALSE,FALSE,TRUE,5,9,FALSE,2,Rural,Low-income,Medium,Hospital,3
450,1/4/2025 12:41,29.8659,78.1936,Robbery,Medium,Christinemouth,Rainy,20512,537,Morning,Tuesday,Holiday,FALSE,41-60,41-60,TRUE,TRUE,TRUE,1,13,FALSE,1,Suburban,High-income,Medium,Park,34
451,1/10/2025 7:58,21.3552,79.1446,Assault,Low,New Brandiborough,Clear,19042,800,Evening,Tuesday,Holiday,FALSE,60+,60+,FALSE,TRUE,FALSE,3,27,FALSE,0,Rural,High-income,Low,School,47
452,1/16/2025 16:26,26.3476,76.9321,Theft,High,Jackfort,Cloudy,15371,129,Afternoon,Thursday,Holiday,FALSE,41-60,18-25,FALSE,FALSE,TRUE,4,9,FALSE,10,Rural,Low-income,Low,Mall,48
453,1/16/2025 22:21,29.7694,75.3614,Burglary,Low,Hernandezborough,Cloudy,17371,542,Evening,Tuesday,Holiday,TRUE,41-60,41-60,TRUE,FALSE,FALSE,5,8,FALSE,10,Suburban,Middle-income,Medium,Train Station,23
454,1/11/2025 8:47,28.11,75.4068,Theft,Low,Michaelshire,Clear,20034,977,Evening,Tuesday,Holiday,FALSE,60+,41-60,FALSE,FALSE,TRUE,1,30,TRUE,1,Rural,Low-income,High,Park,7
455,1/4/2025 11:22,24.4605,78.0138,Burglary,Low,Zacharyfurt,Cloudy,19552,1130,Morning,Saturday,Non-Holiday,FALSE,26-40,26-40,FALSE,FALSE,TRUE,2,20,TRUE,5,Suburban,Middle-income,High,Park,1
456,1/7/2025 5:54,29.3358,78.2576,Burglary,Medium,Lake Christianchester,Rainy,13667,729,Night,Saturday,Holiday,TRUE,60+,18-25,TRUE,TRUE,TRUE,3,21,FALSE,5,Urban,High-income,Medium,Mall,36
457,1/1/2025 10:51,29.7084,73.5413,Fraud,Medium,Ellisstad,Clear,23935,978,Afternoon,Saturday,Non-Holiday,TRUE,60+,41-60,TRUE,FALSE,TRUE,1,27,TRUE,8,Urban,High-income,High,Park,54
458,1/4/2025 1:15,27.3839,79.3333,Burglary,Low,North Natalieland,Rainy,11676,290,Morning,Monday,Non-Holiday,TRUE,26-40,18-25,TRUE,FALSE,TRUE,2,19,FALSE,2,Urban,High-income,Low,Train Station,13
459,1/18/2025 6:13,24.8896,73.962,Vandalism,Medium,Alexanderstad,Cloudy,6695,663,Morning,Tuesday,Holiday,TRUE,18-25,60+,TRUE,TRUE,TRUE,3,13,TRUE,1,Urban,Middle-income,Medium,Mall,26
460,1/10/2025 2:36,20.1074,78.3635,Vandalism,Low,Billymouth,Rainy,7500,530,Night,Thursday,Non-Holiday,FALSE,26-40,26-40,FALSE,TRUE,TRUE,5,25,TRUE,1,Suburban,Middle-income,Medium,Hospital,39
461,1/19/2025 2:16,25.0113,73.2671,Fraud,Medium,North Makaylahaven,Clear,11319,1341,Morning,Friday,Holiday,TRUE,26-40,41-60,TRUE,TRUE,TRUE,3,9,TRUE,1,Rural,High-income,Low,Train Station,18
462,1/4/2025 11:40,24.2973,79.6258,Theft,High,North Wendy,Cloudy,14644,1056,Night,Thursday,Non-Holiday,TRUE,41-60,26-40,TRUE,FALSE,FALSE,1,23,FALSE,2,Urban,High-income,Medium,Park,57
463,1/3/2025 8:50,23.9077,76.7706,Theft,Medium,Port Caleb,Cloudy,8524,1343,Night,Thursday,Holiday,FALSE,41-60,18-25,FALSE,TRUE,TRUE,5,13,FALSE,4,Rural,High-income,High,Train Station,26
464,1/17/2025 7:47,19.3293,73.4392,Theft,Medium,Matthewmouth,Clear,16722,602,Morning,Tuesday,Non-Holiday,FALSE,26-40,41-60,TRUE,TRUE,FALSE,1,27,FALSE,3,Suburban,High-income,Medium,Mall,36
465,1/8/2025 19:07,19.7286,74.2689,Assault,High,Josephton,Clear,8372,1248,Evening,Saturday,Holiday,FALSE,60+,41-60,FALSE,TRUE,TRUE,1,30,FALSE,7,Urban,Middle-income,Medium,School,8
466,1/13/2025 22:28,23.9806,76.8114,Burglary,Medium,Whitefurt,Clear,23887,143,Evening,Monday,Holiday,FALSE,41-60,26-40,FALSE,TRUE,TRUE,3,25,TRUE,1,Suburban,Low-income,Medium,Train Station,18
467,1/3/2025 11:28,22.4891,74.7666,Robbery,High,South Jessica,Rainy,21181,1354,Morning,Thursday,Non-Holiday,FALSE,60+,18-25,FALSE,TRUE,TRUE,2,6,TRUE,2,Urban,Middle-income,High,Park,15
468,1/7/2025 15:56,20.8721,73.5293,Theft,High,Theresamouth,Clear,6720,631,Morning,Monday,Holiday,FALSE,18-25,41-60,FALSE,FALSE,FALSE,2,9,FALSE,1,Urban,Middle-income,Low,Hospital,57
469,1/12/2025 3:04,28.3517,79.1638,Fraud,Medium,North Williemouth,Cloudy,9009,1168,Afternoon,Friday,Non-Holiday,FALSE,41-60,41-60,FALSE,TRUE,TRUE,3,29,FALSE,1,Suburban,High-income,Low,Mall,45
470,1/1/2025 19:06,19.8582,79.7741,Robbery,Low,Port Peter,Clear,12082,1058,Night,Tuesday,Non-Holiday,TRUE,41-60,26-40,FALSE,FALSE,FALSE,2,21,TRUE,2,Urban,Middle-income,Medium,Park,56
471,1/3/2025 1:12,25.8253,73.6242,Vandalism,Low,Deborahport,Clear,14104,966,Afternoon,Saturday,Non-Holiday,TRUE,26-40,60+,TRUE,TRUE,TRUE,1,19,TRUE,4,Urban,Middle-income,High,Hospital,29
472,1/17/2025 13:46,22.8715,72.9466,Burglary,Low,Silvastad,Rainy,19138,534,Afternoon,Thursday,Non-Holiday,FALSE,18-25,60+,FALSE,FALSE,TRUE,1,25,FALSE,6,Urban,Middle-income,Low,Park,12
473,1/8/2025 0:35,25.5345,76.2365,Vandalism,High,North Sherrichester,Rainy,8577,1495,Morning,Saturday,Holiday,TRUE,26-40,18-25,TRUE,TRUE,FALSE,2,7,TRUE,4,Urban,High-income,High,Park,26
474,1/1/2025 19:07,23.3217,73.7591,Fraud,Medium,South Peter,Rainy,11740,450,Afternoon,Wednesday,Non-Holiday,FALSE,18-25,18-25,TRUE,FALSE,FALSE,2,10,FALSE,10,Urban,Low-income,Low,Train Station,58
